symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj	ensembl
9930104L06Rik	278.508643008994	-0.00657004706812735	0.146494195019977	0.941619830822574	0.975032379300112	ENSMUSG00000044730
Ano8	423.521892992883	-0.00651997219824248	0.135730575298217	0.941508836775392	0.975032379300112	ENSMUSG00000034863
Cck	23.5711838438588	-0.00637095495227195	0.249340923056659	0.941465661989358	0.975032379300112	ENSMUSG00000032532
Hs3st3b1	387.314003020471	-0.0063949745349931	0.124853841574759	0.941632939765898	0.975032379300112	ENSMUSG00000070407
Tekt2	9.87763105780265	-0.00566646196368039	0.279256469071112	0.941672392984164	0.975032379300112	ENSMUSG00000028845
6720482G16Rik	18.9776365875192	-0.00635085532445318	0.246682140837871	0.941982568588639	0.975276944703518	ENSMUSG00000106553
Zfyve19	254.119169387309	-0.00652085432862931	0.146607322731236	0.942060195863092	0.975291404285888	ENSMUSG00000068580
Gm9521	11.744844340654	-0.00577748219245592	0.272321980282907	0.942657253651451	0.975843579021571	ENSMUSG00000108798
5530601H04Rik	305.93774886035	-0.00634094176650878	0.13159285080265	0.942800864072091	0.97586036332575	ENSMUSG00000087174
Homez	314.595979846267	-0.00638780732778177	0.136964490130929	0.942772474625848	0.97586036332575	ENSMUSG00000057156
Txndc9	2069.32974251014	-0.00531743189340374	0.0877532422527327	0.942874390381672	0.975870535106554	ENSMUSG00000058407
Sned1	75.3867451949891	0.00646280253302002	0.178792419333799	0.943201840907589	0.976143498122291	ENSMUSG00000047793
Slc25a38	719.909214321481	0.00589388681679994	0.108563739715755	0.943565213318694	0.976453598219562	ENSMUSG00000032519
Fdxacb1	290.693002225731	-0.00622205467633625	0.130177744876115	0.943750387154612	0.976513300770543	ENSMUSG00000037845
Pitpnc1	216.000850075812	0.0063954165876494	0.173413674796981	0.943730098615656	0.976513300770543	ENSMUSG00000040430
H2-D1	5220.74476601376	0.00459415753300509	0.0730909150207942	0.943863587465136	0.976564473557499	ENSMUSG00000073411
Akap11	1494.73161342917	0.00533311744436186	0.0918426678870896	0.944301488333918	0.976951566806835	ENSMUSG00000022016
Bad	799.37247585033	0.00590426759123255	0.114011340032362	0.944557013374931	0.977017989663355	ENSMUSG00000024959
Dcn	596.864460520901	-0.00620205321844801	0.138101156482598	0.944500659977309	0.977017989663355	ENSMUSG00000019929
Gm37510	42.4105285282274	-0.00620121119211354	0.234639179337158	0.944466332920596	0.977017989663355	ENSMUSG00000104378
Usp15	2014.34017123645	-0.00486389295395151	0.0805003947825093	0.944623846946989	0.977021154147169	ENSMUSG00000020124
Cpd	3568.99001627912	-0.00487150831349769	0.0818916342989052	0.945194653945955	0.977147816552457	ENSMUSG00000020841
Fam76a	639.123596126881	0.00569989582201816	0.107166869091868	0.945111286544466	0.977147816552457	ENSMUSG00000028878
Gm47204	82.8851317380822	-0.0062381059440356	0.20761113099237	0.945199688136672	0.977147816552457	ENSMUSG00000110980
Ndufb11	1415.95238549182	0.00517918857368015	0.0900592419698735	0.945256569275941	0.977147816552457	ENSMUSG00000031059
Pinx1	377.207067043495	0.00620585289444276	0.147405250413841	0.944880914529027	0.977147816552457	ENSMUSG00000021958
Prdm2	721.115005348246	-0.00565221291106514	0.105533354644323	0.945190977934827	0.977147816552457	ENSMUSG00000057637
Snord88c	24.8810205478951	0.00569978891829068	0.264563338447305	0.945228086762941	0.977147816552457	ENSMUSG00000096296
Tmem241	98.7916267417788	-0.00628667948215666	0.193151405863117	0.944844530686601	0.977147816552457	ENSMUSG00000049411
Rpl21-ps4	18.4648142717698	-0.005958304178484	0.248506617964524	0.945346119556055	0.977174451899248	ENSMUSG00000072714
Nudt6	54.6611082784867	-0.00608603436703465	0.229305263724229	0.945831961226124	0.977610689919324	ENSMUSG00000050174
Gm7507	134.596659456732	-0.00612082794880814	0.168163320413041	0.9460726634001	0.977793510307599	ENSMUSG00000098142
Tmem120b	141.62646714431	0.00611032388443225	0.169330748538015	0.946180951562357	0.977839461544476	ENSMUSG00000054434
Adssl1	8.99076611169862	-0.00500681339403613	0.285355522081575	0.946368639458615	0.977967457437166	ENSMUSG00000011148
4930526A20Rik	86.1672925494131	-0.00606040247454043	0.171984690178343	0.946653824078027	0.978066797984497	ENSMUSG00000085521
Gm20628	11.9130643338807	0.00437328195000916	0.299570593455349	0.946570364235636	0.978066797984497	ENSMUSG00000093656
Mrps24	458.35786446285	-0.00591310844139551	0.131630599550711	0.946656297683689	0.978066797984497	ENSMUSG00000020477
C030014I23Rik	16.8274900022828	0.00557020179755564	0.260761611647889	0.947172919112539	0.978402610801976	ENSMUSG00000060380
Lamtor1	914.804558201095	0.00559703380034327	0.112122779849803	0.947104177862123	0.978402610801976	ENSMUSG00000030842
Tbc1d22a	1295.99451348647	-0.00505687253896762	0.0917220673225363	0.947140462071498	0.978402610801976	ENSMUSG00000051864
Gm37558	88.430186533156	0.00599974682777421	0.208470957411746	0.947276837659447	0.978415043394119	ENSMUSG00000103094
Lactb2	485.453284759664	0.00580687546130429	0.128087202083095	0.947314758063265	0.978415043394119	ENSMUSG00000025937
Tagap1	138.580116378654	0.00595088826622973	0.156570804666987	0.947376550503157	0.978415043394119	ENSMUSG00000052031
Acvr1b	2031.59814784022	0.00497302562348874	0.0930818968912207	0.948469126708582	0.979273551480565	ENSMUSG00000000532
Aplp1	13.5165681499683	0.00519293043394748	0.272525365682913	0.948390193265711	0.979273551480565	ENSMUSG00000006651
Mark1	209.339894241187	0.00581051503702507	0.152534952338781	0.94852743018408	0.979273551480565	ENSMUSG00000026620
Mbd1	1688.37364994919	0.00473667059515007	0.0859639541088242	0.948421547910613	0.979273551480565	ENSMUSG00000024561
Phospho2	582.808527094659	-0.0055737314634071	0.119786108588611	0.948521407661037	0.979273551480565	ENSMUSG00000027088
A630052C17Rik	68.5334233226339	0.00581970479535628	0.188171008133647	0.948913472405095	0.97960609145863	ENSMUSG00000086725
Ptpn6	357.034726250931	-0.00564369326254745	0.131369946045426	0.949063350986849	0.979694800695272	ENSMUSG00000004266
Slc35b2	937.056504314493	0.00548405441128376	0.118465075055252	0.949172100934903	0.97974104475965	ENSMUSG00000037089
Fam161a	34.9199281619081	-0.00567539199035465	0.232219718468589	0.949315032268171	0.979822562443467	ENSMUSG00000049811
Celf2	109.399387191226	-0.00573045220081612	0.172158485491756	0.949554485919739	0.979911948921144	ENSMUSG00000002107
Ylpm1	414.545457130941	-0.00567180161584913	0.144573729696225	0.94952118018927	0.979911948921144	ENSMUSG00000021244
Zfp207	5746.38007601855	-0.00404485368741386	0.0712533739780627	0.949593524391861	0.979911948921144	ENSMUSG00000017421
9430081H08Rik	45.3810215005825	-0.00567135651271764	0.217531485925518	0.949973999209816	0.979997123205111	ENSMUSG00000111088
Cachd1	170.082965717061	-0.00567195465667058	0.158652666830484	0.949877238376036	0.979997123205111	ENSMUSG00000028532
Gm10614	10.3478025046558	-0.0039631021381323	0.302077828773106	0.950020155009381	0.979997123205111	ENSMUSG00000097773
Kctd3	1103.6741866627	0.00478651854609749	0.0916932500130645	0.949953177700222	0.979997123205111	ENSMUSG00000026608
Msl3l2	43.4607232084915	-0.00570962738351605	0.210766143220713	0.949785929238459	0.979997123205111	ENSMUSG00000047669
Nudt16	70.2701839753871	0.00569126810762724	0.195368636627041	0.950059874271691	0.979997123205111	ENSMUSG00000032565
Ogfrl1	101.071094819194	-0.00565008558234273	0.169777814465259	0.950232406408739	0.980109100261353	ENSMUSG00000026158
Nxt1	496.178371793383	0.00542782519163525	0.123446377389339	0.950299168597943	0.980111974075702	ENSMUSG00000036992
1700022I11Rik	29.9862531670144	0.00552499326598467	0.221784730522336	0.95113227275762	0.980345812991115	ENSMUSG00000028451
4921524J17Rik	167.677599284721	0.00557023907839916	0.158938005988666	0.950779471341266	0.980345812991115	ENSMUSG00000036934
Ankrd11	5390.89281728707	0.00441904787568331	0.084005930596297	0.951134136709205	0.980345812991115	ENSMUSG00000035569
Atm	834.613575609965	-0.00542517355631393	0.133301080524705	0.951165807069186	0.980345812991115	ENSMUSG00000034218
Gm37216	11.2838309415447	-0.00476741134623888	0.279764492666665	0.950749250542697	0.980345812991115	ENSMUSG00000102951
Gm46142	22.2159588735421	-0.00524249305928471	0.258545611102576	0.95061976275572	0.980345812991115	ENSMUSG00000111661
Slc22a21	67.3474473820535	0.00552820084595167	0.22423625927161	0.951013258239775	0.980345812991115	ENSMUSG00000063652
Slc4a4	117.277398565187	0.00557320442194864	0.192171321464897	0.951088851120854	0.980345812991115	ENSMUSG00000060961
Trp53rkb	120.008962170581	0.00553684078251745	0.162494289355328	0.951130844630776	0.980345812991115	ENSMUSG00000042854
Zfp874a	302.39992104019	-0.00549681142648976	0.145763142137862	0.951116462640885	0.980345812991115	ENSMUSG00000069206
Ddah1	89.0627903190269	-0.00551564496680645	0.173140444931439	0.951452865391931	0.980556702657729	ENSMUSG00000028194
Klhdc2	990.710772585329	0.00503704353754408	0.107552270184959	0.951562434622223	0.980556702657729	ENSMUSG00000020978
Ndufb5	2361.19606430455	-0.00459155190203504	0.0902042067569941	0.951507786479693	0.980556702657729	ENSMUSG00000027673
D630033A02Rik	48.2834706626215	-0.00545499374233676	0.217515129860069	0.951878902537556	0.980624422382556	ENSMUSG00000112237
Lrrfip1	2779.61783792996	-0.00476418261518009	0.0973423632666638	0.951869363553858	0.980624422382556	ENSMUSG00000026305
Pnpla3	90.2199243493701	-0.00547659293315891	0.176655654689753	0.951832113184675	0.980624422382556	ENSMUSG00000041653
Urm1	2452.54222928101	0.00488407532052029	0.102145073787832	0.951884189637793	0.980624422382556	ENSMUSG00000069020
Gm9368	10.6409180237825	-0.00468433933408539	0.277941104872422	0.952111693641945	0.980792842024919	ENSMUSG00000112076
Dnal1	61.3063027976911	0.00543743378788382	0.197916669644021	0.952281275450972	0.980901576004094	ENSMUSG00000042523
H2-Ke6	11.4945655176495	0.0041577228641065	0.292902051131024	0.95262246281185	0.981055131102282	ENSMUSG00000073422
Ptgs2os2	13.5513020254355	0.00476113369426972	0.273114062252209	0.952536296503596	0.981055131102282	ENSMUSG00000097754
Rpl35-ps1	76.7567332382923	0.00539787772311063	0.190394548672053	0.952619089204671	0.981055131102282	ENSMUSG00000080855
4930523C07Rik	88.4896930926051	0.00531377112306698	0.172332958303849	0.953218143258132	0.981140953689504	ENSMUSG00000090394
Acap3	935.962122675478	0.00487835613539913	0.108158098068697	0.953201129320415	0.981140953689504	ENSMUSG00000029033
Dpagt1	427.59503800721	0.00513873332508527	0.123560392985994	0.952954482644179	0.981140953689504	ENSMUSG00000032123
Gm47122	13.4808946790786	-0.0049664974653026	0.261192027857577	0.952816343012174	0.981140953689504	ENSMUSG00000111003
Mex3a	158.373075857088	-0.00532493358183059	0.182620640508578	0.953214272352244	0.981140953689504	ENSMUSG00000074480
Rack1	43854.5141259754	-0.00474705973585957	0.101674213892607	0.95312444715704	0.981140953689504	ENSMUSG00000020372
Rhbg	31.4898380872273	0.00521908326290496	0.236722466415263	0.953108418782368	0.981140953689504	ENSMUSG00000104445
Sart3	828.435874402282	0.00493117226328028	0.109717486856084	0.952980978198845	0.981140953689504	ENSMUSG00000018974
Sntb2	801.25848622109	0.00479406558557964	0.104559584613148	0.953300680351269	0.981159988107588	ENSMUSG00000041308
Gm34653	13.8485177396921	0.00418810117781463	0.290124570884975	0.953428583488617	0.981170968734491	ENSMUSG00000107167
Prox2	18.0190692680373	-0.00491293955788096	0.260438069692814	0.953439439396238	0.981170968734491	ENSMUSG00000042320
Fam217b	36.2612816348033	-0.00516263863843826	0.230762789555398	0.95396106462863	0.981177684750604	ENSMUSG00000070476
Foxk1	1182.49822054474	0.00442488485303852	0.0926713293792088	0.954022375459857	0.981177684750604	ENSMUSG00000056493
Gm19327	46.9684664633386	0.00523316982584098	0.213338708580073	0.953924071619121	0.981177684750604	ENSMUSG00000113776
Ica1	69.8838877556805	0.00523971673434484	0.184550511383924	0.953975064020201	0.981177684750604	ENSMUSG00000062995
Klk6	3186.3958034106	0.00507659019520012	0.243730911648134	0.953861540211753	0.981177684750604	ENSMUSG00000050063
Nars2	320.751723739257	-0.0051260047018413	0.129407865273013	0.953587701930996	0.981177684750604	ENSMUSG00000018995
Nat14	12.7230935825563	0.00443544445019915	0.281004231350697	0.953823608135789	0.981177684750604	ENSMUSG00000035285
Osmr	346.295623437386	-0.00515706551763846	0.142059593388754	0.954006792653012	0.981177684750604	ENSMUSG00000022146
Parp3	192.172237321319	0.00520655162821865	0.151612035758584	0.953849094868879	0.981177684750604	ENSMUSG00000023249
Mta2	5243.10973531891	-0.00381706519088687	0.074732747283505	0.9541209670771	0.981213211762178	ENSMUSG00000071646
C330007P06Rik	834.833641060285	0.0048340813103265	0.111759594258615	0.954247736645515	0.981277710122787	ENSMUSG00000006423
A730063M14Rik	19.3410148349087	0.00497885335724706	0.244699115885485	0.954665187717025	0.981469363382801	ENSMUSG00000112639
Csrp2	110.815730432264	0.00516115608448947	0.1895768052416	0.954690369003296	0.981469363382801	ENSMUSG00000020186
Gm42763	16.0033630326611	0.00462207722815986	0.270066149047294	0.954560834280376	0.981469363382801	ENSMUSG00000104983
Kctd13	77.4119416503088	-0.00516324178655687	0.184937051427778	0.954648153593305	0.981469363382801	ENSMUSG00000030685
Gm46210	13.6335988847177	0.00454270117225957	0.272618325509376	0.954815731954413	0.981532376940322	ENSMUSG00000112146
Gm13166	47.1950965748783	-0.00505156023458861	0.2272442374293	0.955111138694156	0.981770172087659	ENSMUSG00000085525
Arhgap39	104.329150031515	-0.00505398399014935	0.182128944438845	0.955587601471984	0.981996381442903	ENSMUSG00000033697
Asb1	245.714419501251	-0.00494582704835482	0.134736845271739	0.955557485914324	0.981996381442903	ENSMUSG00000026311
Gm37296	94.0001482637914	-0.00504484166272387	0.17246715980056	0.955583514317945	0.981996381442903	ENSMUSG00000104116
Psmb4	10486.3391850396	0.00354040562823599	0.0705454391818784	0.955530422192804	0.981996381442903	ENSMUSG00000005779
Gm45855	10.1593311552325	-0.0043407494957064	0.277694797611711	0.955676453703858	0.982021817073117	ENSMUSG00000110686
Gm44321	70.0240337156662	-0.00501982000993566	0.203890694364036	0.955915153618871	0.982201217534615	ENSMUSG00000107749
Gm1123	8.87649268706316	0.00357780021553088	0.300048064846982	0.956008452146075	0.982231204270529	ENSMUSG00000044860
4921531C22Rik	59.0908464392843	0.00498129750112315	0.194071995958754	0.956278351206006	0.982442619398875	ENSMUSG00000085704
B230219D22Rik	2661.30496433408	0.00382078670622161	0.0802261739259362	0.956381877139836	0.982483092455059	ENSMUSG00000045767
Cyb561d1	320.521499170131	-0.00486481767416251	0.147230938844003	0.95677031424973	0.982816227323714	ENSMUSG00000048796
Dtx4	128.361133556939	-0.00486327386970838	0.178544101451626	0.957234109521066	0.982897222376859	ENSMUSG00000039982
Gm10785	10.1987656120522	0.00408583257875107	0.281856351037067	0.957226694834158	0.982897222376859	ENSMUSG00000085169
Gm48551	12.6570026777202	-0.0044773262500943	0.263167900221647	0.957164097680937	0.982897222376859	ENSMUSG00000113262
Rpl21-ps8	12.4347284857515	-0.00392631210779901	0.28753916093534	0.957227567794295	0.982897222376859	ENSMUSG00000061684
Sphk1	252.545873354548	-0.00487468809567767	0.173633036789189	0.957090703807679	0.982897222376859	ENSMUSG00000061878
Tbp	513.090694531392	0.00472835065029855	0.12734607482225	0.957031653802817	0.982897222376859	ENSMUSG00000014767
Pus7l	171.662728907214	0.0048341537739001	0.163947117450673	0.957342596727771	0.982912247340218	ENSMUSG00000033356
Twistnb	637.171993352627	0.00455286804144662	0.115082029525094	0.957377059713494	0.982912247340218	ENSMUSG00000020561
Gm43545	9.94287379378925	0.00375897381298739	0.292160051933228	0.957443282411291	0.982914366182469	ENSMUSG00000106035
Gm48027	17.6722592080274	-0.00446718616411124	0.259938332135378	0.957723252014993	0.982938314521987	ENSMUSG00000113775
Gm7331	17.8252803165226	0.00452631442109108	0.256716162242558	0.957582350103285	0.982938314521987	ENSMUSG00000059461
Krt76	42.3987353405511	0.00471430872898696	0.236527611183269	0.957646949359972	0.982938314521987	ENSMUSG00000075402
Spats2l	321.001887658203	0.00468941608058631	0.132142193519313	0.957713344501101	0.982938314521987	ENSMUSG00000038305
Bbs4	297.811450435133	-0.00468581688737612	0.139050154502769	0.958091398472792	0.983184421234053	ENSMUSG00000025235
Gm43178	17.636739689703	-0.00396827070406594	0.283214631339034	0.958086163809853	0.983184421234053	ENSMUSG00000106607
Akip1	443.002335009351	0.00447349167792851	0.117035215095798	0.958362724422973	0.983187029856171	ENSMUSG00000031023
Cmtm6	2630.16269801693	0.00354600653448713	0.0772212523839105	0.958393458947456	0.983187029856171	ENSMUSG00000032434
Gpn2	528.874444527368	0.00459487483206853	0.129753619220287	0.958414824012536	0.983187029856171	ENSMUSG00000028848
Pcyt1a	1440.42705546987	-0.00398772192999965	0.0911945313071002	0.958159028236633	0.983187029856171	ENSMUSG00000005615
Tfe3	562.856004789353	0.00443454663385413	0.113320673601265	0.958248501804684	0.983187029856171	ENSMUSG00000000134
Acrbp	34.3598962604988	-0.00470296973811364	0.215484030491862	0.958545218271	0.983239662191086	ENSMUSG00000072770
Ctbs	129.288026875423	-0.00468943811689181	0.163041399382876	0.958606933383428	0.983239662191086	ENSMUSG00000028189
Rnaseh2b	851.31062445922	-0.00408569426230499	0.0970911283336566	0.958658670636309	0.983239662191086	ENSMUSG00000021932
Cldn15	10.8529698688795	0.00404760934959409	0.276647407206008	0.9588998059235	0.98324421723204	ENSMUSG00000001739
Fn3krp	188.802045579503	-0.00465920522188922	0.160848374383786	0.958845429583585	0.98324421723204	ENSMUSG00000039253
Gm13391	8.87213947798127	0.00353655108834782	0.29501733590728	0.958856307033544	0.98324421723204	ENSMUSG00000086109
